Fecha;Tipo Mensaje;Mensaje
2019/10/01 10:00:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001150035,1378$
2019/10/01 9:59:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001145935,1377$
2019/10/01 9:58:38 AM;INFO;+RESP:GTINF,27860E,867162027426394,gv300wins,21,8934072200000568320f,26,0,1,12533,0000,4.14,0,1,2,1,20191001084439,0,0,0,05,00,+0000,0,20191001145836,1376$
2019/10/01 9:58:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001145835,1375$
2019/10/01 9:57:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001145735,1374$
2019/10/01 9:56:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001145635,1373$
2019/10/01 9:55:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001145535,1372$
2019/10/01 9:54:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001145435,1371$
2019/10/01 9:53:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001145335,1370$
2019/10/01 9:52:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001145235,136F$
2019/10/01 9:51:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001145135,136E$
2019/10/01 9:50:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001145035,136D$
2019/10/01 9:49:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001144935,136C$
2019/10/01 9:48:38 AM;INFO;+RESP:GTINF,27860E,867162027426394,gv300wins,21,8934072200000568320f,31,0,1,12533,0000,4.14,0,1,2,1,20191001084439,0,0,0,05,00,+0000,0,20191001144836,136B$
2019/10/01 9:48:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001144835,136A$
2019/10/01 9:47:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001144735,1369$
2019/10/01 9:47:24 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,,20191001144723,1368$
2019/10/01 9:47:22 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,,20191001144721,1367$
2019/10/01 9:46:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001144635,1366$
2019/10/01 9:45:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001144535,1365$
2019/10/01 9:44:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001144435,1364$
2019/10/01 9:43:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001144335,1363$
2019/10/01 9:42:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001144235,1362$
2019/10/01 9:41:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001144135,1361$
2019/10/01 9:40:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001144035,1360$
2019/10/01 9:39:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001143935,135F$
2019/10/01 9:38:37 AM;INFO;+RESP:GTINF,27860E,867162027426394,gv300wins,21,8934072200000568320f,31,0,1,12533,0000,4.14,0,1,2,1,20191001084439,0,0,0,05,00,+0000,0,20191001143836,135E$
2019/10/01 9:38:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001143835,135D$
2019/10/01 9:37:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001143735,135C$
2019/10/01 9:36:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,3,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001143635,135B$
2019/10/01 9:35:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,1,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001143535,135A$
2019/10/01 9:34:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001143435,1359$
2019/10/01 9:33:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001143335,1358$
2019/10/01 9:32:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001143234,1357$
2019/10/01 9:32:24 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,,20191001143223,1356$
2019/10/01 9:32:22 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,,20191001143221,1355$
2019/10/01 9:31:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001143134,1354$
2019/10/01 9:30:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001143034,1353$
2019/10/01 9:29:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001142934,1352$
2019/10/01 9:28:37 AM;INFO;+RESP:GTINF,27860E,867162027426394,gv300wins,21,8934072200000568320f,30,0,1,12533,0000,4.15,0,1,2,1,20191001084439,0,0,0,05,00,+0000,0,20191001142836,1351$
2019/10/01 9:28:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001142834,1350$
2019/10/01 9:27:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001142734,134F$
2019/10/01 9:26:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001142634,134E$
2019/10/01 9:25:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B94D4,00,0.4,,,,100,210500,,,,20191001142534,134D$
2019/10/01 9:24:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001142434,134C$
2019/10/01 9:23:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001142334,134B$
2019/10/01 9:22:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001142234,134A$
2019/10/01 9:21:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001142134,1349$
2019/10/01 9:20:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001142034,1348$
2019/10/01 9:19:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001141934,1347$
2019/10/01 9:18:37 AM;INFO;+RESP:GTINF,27860E,867162027426394,gv300wins,21,8934072200000568320f,25,0,1,12533,0000,4.16,0,1,2,1,20191001084439,0,0,0,05,00,+0000,0,20191001141836,1346$
2019/10/01 9:18:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001141834,1345$
2019/10/01 9:17:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001141734,1344$
2019/10/01 9:17:25 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,,20191001141724,1343$
2019/10/01 9:17:23 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,,20191001141722,1342$
2019/10/01 9:16:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001141634,1341$
2019/10/01 9:15:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001141534,1340$
2019/10/01 9:14:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001141434,133F$
2019/10/01 9:13:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001141334,133E$
2019/10/01 9:12:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001141234,133D$
2019/10/01 9:11:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001141134,133C$
2019/10/01 9:10:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001141034,133B$
2019/10/01 9:09:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001140934,133A$
2019/10/01 9:08:37 AM;INFO;+RESP:GTINF,27860E,867162027426394,gv300wins,21,8934072200000568320f,26,0,1,12399,0000,4.16,1,1,2,1,20191001084439,0,0,0,05,00,+0000,0,20191001140836,1339$
2019/10/01 9:08:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001140834,1338$
2019/10/01 9:07:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001140734,1337$
2019/10/01 9:06:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001140634,1336$
2019/10/01 9:05:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001140534,1335$
2019/10/01 9:04:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001140434,1334$
2019/10/01 9:03:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001140334,1333$
2019/10/01 9:03:13 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,,20191001140313,1332$
2019/10/01 9:03:12 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,,20191001140311,1331$
2019/10/01 9:02:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001140234,1330$
2019/10/01 9:01:46 AM;INPUT_CHANGED;+RESP:GTDIS,27860E,867162027426394,gv300wins,,21,1,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,20191001140145,132F$
2019/10/01 9:01:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210100,,,,20191001140134,132E$
2019/10/01 9:01:20 AM;INPUT_CHANGED;+RESP:GTDIS,27860E,867162027426394,gv300wins,,20,1,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,20191001140119,132D$
2019/10/01 9:00:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001140034,132C$
2019/10/01 9:00:24 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,,20191001140024,132B$
2019/10/01 9:00:23 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,,20191001140022,132A$
2019/10/01 8:59:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001135934,1329$
2019/10/01 8:58:37 AM;INFO;+RESP:GTINF,27860E,867162027426394,gv300wins,21,8934072200000568320f,26,0,1,12533,0000,4.16,1,1,2,1,20191001084439,0,0,0,05,00,+0000,0,20191001135835,1328$
2019/10/01 8:58:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001135834,1327$
2019/10/01 8:57:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001135734,1326$
2019/10/01 8:56:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001135634,1325$
2019/10/01 8:55:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001135534,1324$
2019/10/01 8:54:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,99,210500,,,,20191001135434,1323$
2019/10/01 8:53:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0,0.0,121,2844.3,-78.481167,-0.207005,20191001084439,0740,0000,853D,B891C,00,0.4,,,,97,210500,,,,20191001135334,1322$
