"state_name","name","addr","city","abbrev","zip","webaddr","textcond","sp_text_cond","description","over65","under65","na_available","community","issue","attained","na_rating","last_mod"
"Louisiana","Cigna Medicare Supplement Insurance (dba American Retirement Life Insurance Co.)","11200 Lakeline Blvd  Suite 100","Austin","TX","78717","www.cigna.com/medicare/supplemental","Individual Plan","Plan individual","Medigap Policy G","True","False","False","False","False","True","False","Jun 02  2017"
"Louisiana","Cigna Medicare Supplement Insurance (dba American Retirement Life Insurance Co.)","11200 Lakeline Blvd  Suite 100","Austin","TX","78717","www.cigna.com/medicare/supplemental","Individual Plan","Plan individual","Medigap Policy N","True","False","False","False","False","True","False","Jun 02  2017"
"Louisiana","Everest Reinsurance Company","477 Martinsville Road","Liberty Corner","NJ","07938","www.everestre.com/medicaresupplement","","","Medigap Policy A","True","True","False","False","False","False","True","Jun 01  2018"
"Louisiana","Everest Reinsurance Company","477 Martinsville Road","Liberty Corner","NJ","07938","www.everestre.com/medicaresupplement","","","Medigap Policy C","True","True","False","False","False","False","True","Jun 01  2018"
"Louisiana","Everest Reinsurance Company","477 Martinsville Road","Liberty Corner","NJ","07938","www.everestre.com/medicaresupplement","","","Medigap Policy D","True","True","False","False","False","False","True","Jun 01  2018"
"Louisiana","Everest Reinsurance Company","477 Martinsville Road","Liberty Corner","NJ","07938","www.everestre.com/medicaresupplement","","","Medigap Policy F","True","True","False","False","False","False","True","Jun 01  2018"
"Louisiana","Everest Reinsurance Company","477 Martinsville Road","Liberty Corner","NJ","07938","www.everestre.com/medicaresupplement","","","Medigap Policy G","True","True","False","False","False","False","True","Jun 01  2018"
"Louisiana","Everest Reinsurance Company","477 Martinsville Road","Liberty Corner","NJ","07938","www.everestre.com/medicaresupplement","","","Medigap Policy N","True","True","False","False","False","False","True","Jun 01  2018"
"Louisiana","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","","","Medigap Policy A","True","True","False","False","False","True","False","Oct 24  2018"
"Louisiana","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","","","Medigap Policy A","True","True","False","False","True","False","False","Oct 24  2018"
"Louisiana","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","","","Medigap Policy F","True","True","False","False","False","True","False","Oct 24  2018"
"Louisiana","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","","","Medigap Policy F","True","True","False","False","True","False","False","Oct 24  2018"
"Louisiana","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","","","Medigap Policy F - High Deductible","True","True","False","False","False","True","False","Oct 24  2018"
"Louisiana","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","","","Medigap Policy F - High Deductible","True","True","False","False","True","False","False","Oct 24  2018"
"Louisiana","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","","","Medigap Policy G","True","True","False","False","False","True","False","Oct 24  2018"
"Louisiana","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","","","Medigap Policy G","True","True","False","False","True","False","False","Oct 24  2018"
"Louisiana","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","","","Medigap Policy N","True","True","False","False","False","True","False","Oct 24  2018"
"Louisiana","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","","","Medigap Policy N","True","True","False","False","True","False","False","Oct 24  2018"
"Louisiana","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","","","Medigap Policy G","True","True","False","True","False","False","False","Nov 04  2019"
"Louisiana","Omaha Insurance Company","3300 Mutual of Omaha Plaza","Omaha","NE","68175","https://www.mutualofomaha.com","","","Medigap Policy A","True","True","True","False","False","True","False","Nov 05  2019"
"Louisiana","Omaha Insurance Company","3300 Mutual of Omaha Plaza","Omaha","NE","68175","https://www.mutualofomaha.com","","","Medigap Policy F - High Deductible","True","True","True","False","False","True","False","Nov 05  2019"
"Louisiana","Omaha Insurance Company","3300 Mutual of Omaha Plaza","Omaha","NE","68175","https://www.mutualofomaha.com","","","Medigap Policy N","True","True","True","False","False","True","False","Nov 05  2019"
"Louisiana","Lumico Life Insurance Company","237 East High Street","Jefferson City","MO","65101","www.lumico.com","","","Medigap Policy A","True","True","False","False","False","True","False","Nov 07  2019"
"Louisiana","Lumico Life Insurance Company","237 East High Street","Jefferson City","MO","65101","www.lumico.com","","","Medigap Policy F","True","True","False","False","False","True","False","Nov 07  2019"
"Louisiana","Lumico Life Insurance Company","237 East High Street","Jefferson City","MO","65101","www.lumico.com","","","Medigap Policy G","True","True","False","False","False","True","False","Nov 07  2019"
"Louisiana","Lumico Life Insurance Company","237 East High Street","Jefferson City","MO","65101","www.lumico.com","","","Medigap Policy N","True","True","False","False","False","True","False","Nov 07  2019"
"Louisiana","S. USA Life Insurance Company  Inc.","P.O. Box 1050","Newark","NJ","7101","www.prosperitylife.com","","","Medigap Policy A","True","True","False","False","False","True","False","Nov 07  2019"
"Louisiana","S. USA Life Insurance Company  Inc.","P.O. Box 1050","Newark","NJ","7101","www.prosperitylife.com","","","Medigap Policy F","True","True","False","False","False","True","False","Nov 07  2019"
"Louisiana","S. USA Life Insurance Company  Inc.","P.O. Box 1050","Newark","NJ","7101","www.prosperitylife.com","","","Medigap Policy G","True","True","False","False","False","True","False","Nov 07  2019"
"Louisiana","Great Southern Life Insurance Company","300 West 11th Street","Kansas City","MO","64105","www.americo.com","","","Medigap Policy A","True","True","False","False","False","True","False","Nov 21  2019"
"Louisiana","Great Southern Life Insurance Company","300 West 11th Street","Kansas City","MO","64105","www.americo.com","","","Medigap Policy F","True","True","False","False","False","True","False","Nov 21  2019"
"Louisiana","Great Southern Life Insurance Company","300 West 11th Street","Kansas City","MO","64105","www.americo.com","","","Medigap Policy F - High Deductible","True","True","False","False","False","True","False","Nov 21  2019"
"Louisiana","Great Southern Life Insurance Company","300 West 11th Street","Kansas City","MO","64105","www.americo.com","","","Medigap Policy G","True","True","False","False","False","True","False","Nov 21  2019"
"Louisiana","Great Southern Life Insurance Company","300 West 11th Street","Kansas City","MO","64105","www.americo.com","","","Medigap Policy N","True","True","False","False","False","True","False","Nov 21  2019"
"Louisiana","Omaha Insurance Company","3300 Mutual of Omaha Plaza","Omaha","NE","68175","https://www.mutualofomaha.com","","","Medigap Policy G","True","True","True","False","False","True","False","Dec 05  2019"
"Louisiana","S.USA Life Insurance Company  Inc.","P.O. Box 1050","Newark","NJ","7101","www.prosperitylife.com","","","Medigap Policy A","True","True","False","False","False","True","False","Dec 30  2019"
"Louisiana","S.USA Life Insurance Company  Inc.","P.O. Box 1050","Newark","NJ","7101","www.prosperitylife.com","","","Medigap Policy F","True","True","False","False","False","True","False","Dec 30  2019"
"Louisiana","S.USA Life Insurance Company  Inc.","P.O. Box 1050","Newark","NJ","7101","www.prosperitylife.com","","","Medigap Policy G","True","True","False","False","False","True","False","Dec 30  2019"
"Louisiana","United Insurance Company of America","200 East Randolph Street","Chicago","IL","60601","www.kemper.com","","","Medigap Policy A","True","True","False","False","False","True","False","Mar 03  2020"
"Louisiana","United Insurance Company of America","200 East Randolph Street","Chicago","IL","60601","www.kemper.com","","","Medigap Policy D","True","True","False","False","False","True","False","Mar 03  2020"
"Louisiana","United Insurance Company of America","200 East Randolph Street","Chicago","IL","60601","www.kemper.com","","","Medigap Policy G","True","True","False","False","False","True","False","Mar 03  2020"
"Louisiana","United Insurance Company of America","200 East Randolph Street","Chicago","IL","60601","www.kemper.com","","","Medigap Policy G - High Deductible","True","True","False","False","False","True","False","Mar 03  2020"
"Louisiana","United Insurance Company of America","200 East Randolph Street","Chicago","IL","60601","www.kemper.com","","","Medigap Policy N","True","True","False","False","False","True","False","Mar 03  2020"
"Louisiana","United States Fire Insurance Company","305 Madison Avenue","Morristown","NJ","7962","www.mycfmedigap.com","","","Medigap Policy A","True","True","False","False","False","True","False","Mar 03  2020"
"Louisiana","United States Fire Insurance Company","305 Madison Avenue","Morristown","NJ","7962","www.mycfmedigap.com","","","Medigap Policy B","True","True","False","False","False","True","False","Mar 03  2020"
"Louisiana","United States Fire Insurance Company","305 Madison Avenue","Morristown","NJ","7962","www.mycfmedigap.com","","","Medigap Policy F","True","True","False","False","False","True","False","Mar 03  2020"
"Louisiana","United States Fire Insurance Company","305 Madison Avenue","Morristown","NJ","7962","www.mycfmedigap.com","","","Medigap Policy G","True","True","False","False","False","True","False","Mar 03  2020"
"Louisiana","United States Fire Insurance Company","305 Madison Avenue","Morristown","NJ","7962","www.mycfmedigap.com","","","Medigap Policy G - High Deductible","True","True","False","False","False","True","False","Mar 03  2020"
"Louisiana","United States Fire Insurance Company","305 Madison Avenue","Morristown","NJ","7962","www.mycfmedigap.com","","","Medigap Policy K","True","True","False","False","False","True","False","Mar 03  2020"
"Louisiana","United States Fire Insurance Company","305 Madison Avenue","Morristown","NJ","7962","www.mycfmedigap.com","","","Medigap Policy L","True","True","False","False","False","True","False","Mar 03  2020"
"Louisiana","United States Fire Insurance Company","305 Madison Avenue","Morristown","NJ","7962","www.mycfmedigap.com","","","Medigap Policy N","True","True","False","False","False","True","False","Mar 03  2020"
"Louisiana","Omaha Insurance Company","3300 Mutual of Omaha Plaza","Omaha","NE","68175","https://www.mutualofomaha.com","","","Medigap Policy G - High Deductible","True","True","True","False","False","True","False","Mar 03  2020"
"Louisiana","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","","","Medigap Policy D","True","True","False","False","False","True","False","Mar 10  2020"
"Massachusetts","Blue Cross Blue Shield of Massachusetts","The Landmark Center  401 Park Drive","Boston","MA","02215","www.bcbsma.com","","","Medigap Core Policy","True","True","False","True","False","False","False","Apr 30  2004"
"Massachusetts","Blue Cross Blue Shield of Massachusetts","The Landmark Center  401 Park Drive","Boston","MA","02215","www.bcbsma.com","","","Medigap Supplement 1 Policy","True","True","False","True","False","False","False","Apr 30  2004"
"Massachusetts","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","","","Medigap Core Policy","True","True","False","True","False","False","False","Jul 03  2001"
"Massachusetts","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","","","Medigap Supplement 1 Policy","True","True","False","True","False","False","False","Jul 03  2001"
"Massachusetts","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","Premium Discounting - Household and Early Enrollment is included","Descuento de prima - incluyendo la inscripción temprana y por familia.","Medigap Core Policy","True","True","False","True","False","False","False","Mar 12  2013"
"Massachusetts","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","Premium Discounting - Household and Early Enrollment is included","Descuento de prima - incluyendo la inscripción temprana y por familia.","Medigap Supplement 1 Policy","True","True","False","True","False","False","False","Mar 12  2013"
"Massachusetts","HPHC Insurance Company (Harvard Pilgrim Health Care)","1600 Crown Colony Drive","Quincy","MA","2169","http://www.harvardpilgrim.org","Foreign Travel Emergency benefit offered. Contact plan for details.","Se ofrece un beneficio de emergencia para viajes en el extranjero. Llame al plan para más detalles.","Medigap Core Policy","True","True","False","True","False","False","False","Jun 02  2017"
"Massachusetts","HPHC Insurance Company (Harvard Pilgrim Health Care)","1600 Crown Colony Drive","Quincy","MA","2169","http://www.harvardpilgrim.org","","","Medigap Supplement 1 Policy","True","True","False","True","False","False","False","Dec 08  2010"
"Massachusetts","Fallon Community Health Plan","10 Chestnut Street","Worcester","MA","01608","www.fchp.org","","","Medigap Core Policy","True","True","False","True","False","False","False","Jan 10  2011"
"Massachusetts","Fallon Community Health Plan","10 Chestnut Street","Worcester","MA","01608","www.fchp.org","","","Medigap Supplement 1 Policy","True","True","False","True","False","False","False","Jan 10  2011"
"Massachusetts","Tufts Insurance Company","705 Mt. Auburn Street","Watertown","MA","02472","www.tuftsmedicarepreferred.org","","","Medigap Core Policy","True","True","False","True","False","False","False","Mar 14  2011"
"Massachusetts","Tufts Insurance Company","705 Mt. Auburn Street","Watertown","MA","02472","www.tuftsmedicarepreferred.org","","","Medigap Supplement 1 Policy","True","True","False","True","False","False","False","Mar 14  2011"
"Massachusetts","Humana Healthy Living (dba Humana Insurance Company)","500 West Main Street","Louisville","KY","40202","www.humana.com","Vision and Dental Benefits","Beneficios dentales y de la vista","Medigap Core Policy","True","True","False","True","False","False","False","Oct 06  2015"
"Massachusetts","Humana Healthy Living (dba Humana Insurance Company)","500 West Main Street","Louisville","KY","40202","www.humana.com","Vision and Dental Benefits","Beneficios dentales y de la vista","Medigap Supplement 1 Policy + Additional Benefits","True","True","False","True","False","False","False","Oct 06  2015"
"Massachusetts","HNE - Health New England Insurance Company","One Monarch Place  Suite 1500","Springfield","MA","01144","www.hne.com","","","Medigap Core Policy","True","True","False","True","False","False","False","Mar 08  2013"
"Massachusetts","HNE - Health New England Insurance Company","One Monarch Place  Suite 1500","Springfield","MA","01144","www.hne.com","","","Medigap Supplement 1 Policy","True","True","False","True","False","False","False","Mar 08  2013"
"Massachusetts","Transamerica Premier Life Insurance Company (formerly Monumental Life Insurance Company)","2 East Chase Street","Baltimore","MD","21202","www.monlife.com","","","Medigap Core Policy","True","True","False","True","False","False","False","Jun 13  2014"
"Massachusetts","Transamerica Premier Life Insurance Company (formerly Monumental Life Insurance Company)","2 East Chase Street","Baltimore","MD","21202","www.monlife.com","","","Medigap Supplement 1 Policy","True","True","False","True","False","False","False","Jun 13  2014"
"Massachusetts","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","","","Medigap Core Policy","True","True","False","True","False","False","False","Jun 13  2014"
"Massachusetts","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","","","Medigap Supplement 1 Policy","True","True","False","True","False","False","False","Jun 13  2014"
"Maryland","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy A","True","True","False","True","False","False","False","Dec 06  2012"
"Maryland","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy B","True","True","False","True","False","False","False","Dec 06  2012"
"Maryland","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy C","True","True","False","True","False","False","False","Dec 06  2012"
"Maryland","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy F","True","True","False","True","False","False","False","Dec 06  2012"
"Maryland","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy A","False","True","False","False","True","False","False","Nov 04  2014"
"Maryland","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy C","False","True","False","False","True","False","False","Nov 04  2014"
"Maryland","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy D","True","False","False","False","False","True","False","Nov 04  2014"
"Maryland","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Nov 04  2014"
"Maryland","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy G","True","False","False","False","False","True","False","Nov 04  2014"
"Maryland","State Farm Mutual Auto Insurance Co","One State Farm Plaza","Bloomington","IL","61710","www.statefarm.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","False","False","True","False","Mar 12  2013"
"Maryland","State Farm Mutual Auto Insurance Co","One State Farm Plaza","Bloomington","IL","61710","www.statefarm.com","Individual Plan","Plan individual","Medigap Policy C","True","True","False","False","False","True","False","Mar 12  2013"
"Maryland","State Farm Mutual Auto Insurance Co","One State Farm Plaza","Bloomington","IL","61710","www.statefarm.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Sep 23  2013"
"Maryland","Carefirst Of Maryland Inc","10455 Mill Run Circle","Owings Mills","MD","21117","www.carefirst.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","False","False","True","False","Mar 12  2013"
"Maryland","Carefirst Of Maryland Inc","10455 Mill Run Circle","Owings Mills","MD","21117","www.carefirst.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","Carefirst Of Maryland Inc","10455 Mill Run Circle","Owings Mills","MD","21117","www.carefirst.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","False","False","True","False","Mar 03  2015"
"Maryland","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","False","False","True","False","Mar 03  2015"
"Maryland","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Mar 03  2015"
"Maryland","Aetna Life Insurance Co","151 Farmington Avenue","Hartford ","CT","6156","www.aetna.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","False","False","True","False","Mar 12  2013"
"Maryland","Aetna Life Insurance Co","151 Farmington Avenue","Hartford ","CT","6156","www.aetna.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","Aetna Life Insurance Co","151 Farmington Avenue","Hartford ","CT","6156","www.aetna.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","Carefirst Of Maryland Inc","10455 Mill Run Circle","Owings Mills","MD","21117","www.carefirst.com","Individual Plan","Plan individual","Medigap Policy F - High Deductible","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy K","True","True","False","True","False","False","False","Dec 06  2012"
"Maryland","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy L","True","True","False","True","False","False","False","Dec 06  2012"
"Maryland","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy K","True","False","False","False","False","True","False","Nov 04  2014"
"Maryland","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy L","True","False","False","False","False","True","False","Nov 04  2014"
"Maryland","Gerber Life Insurance Co","1311 Mamaroneck Avenue","White Plains","NY","10605","www.gerberlife.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","False","False","True","False","Sep 23  2012"
"Maryland","Gerber Life Insurance Co","1311 Mamaroneck Avenue","White Plains","NY","10605","www.gerberlife.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Sep 23  2012"
"Maryland","Gerber Life Insurance Co","1311 Mamaroneck Avenue","White Plains","NY","10605","www.gerberlife.com","Individual Plan","Plan individual","Medigap Policy G","True","False","False","False","False","True","False","Sep 23  2012"
"Maryland","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy N","True","True","False","True","False","False","False","Dec 06  2012"
"Maryland","Carefirst Of Maryland Inc","10455 Mill Run Circle","Owings Mills","MD","21117","www.carefirst.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy A","True","True","True","False","False","True","False","Mar 10  2020"
"Maryland","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy B","True","True","True","False","False","True","False","Mar 10  2020"
"Maryland","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy F","True","True","True","False","False","True","False","Mar 10  2020"
"Maryland","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy F - High Deductible","True","True","True","False","False","True","False","Mar 10  2020"
"Maryland","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy G","True","True","True","False","False","True","False","Mar 10  2020"
"Maryland","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy K","True","True","True","False","False","True","False","Mar 10  2020"
"Maryland","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy L","True","True","True","False","False","True","False","Mar 10  2020"
"Maryland","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy M","True","True","True","False","False","True","False","Mar 10  2020"
"Maryland","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy N","True","True","True","False","False","True","False","Mar 10  2020"
"Maryland","Group Hospitalization and Medical Services Care (First Blue Cross Blue Shield)","840 First Street N.E.","Washington","DC","20065","www.carefirst.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","False","False","True","False","Sep 23  2012"
"Maryland","Group Hospitalization and Medical Services Care (First Blue Cross Blue Shield)","840 First Street N.E.","Washington","DC","20065","www.carefirst.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","Group Hospitalization and Medical Services Care (First Blue Cross Blue Shield)","840 First Street N.E.","Washington","DC","20065","www.carefirst.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","Group Hospitalization and Medical Services Care (First Blue Cross Blue Shield)","840 First Street N.E.","Washington","DC","20065","www.carefirst.com","Individual Plan","Plan individual","Medigap Policy F - High Deductible","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","Group Hospitalization and Medical Services Care (First Blue Cross Blue Shield)","840 First Street N.E.","Washington","DC","20065","www.carefirst.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","Liberty National Life Insurance Co","P.O. Box 2612","Birmingham","AL","35202","www.libnat.com","Individual Plan","Plan individual","Medigap Policy A","False","True","False","False","True","False","False","Mar 12  2013"
"Maryland","Liberty National Life Insurance Co","P.O. Box 2612","Birmingham","AL","35202","www.libnat.com","Individual Plan","Plan individual","Medigap Policy B","False","True","False","False","True","False","False","Mar 12  2013"
"Maryland","Liberty National Life Insurance Co","P.O. Box 2612","Birmingham","AL","35202","www.libnat.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","Liberty National Life Insurance Co","P.O. Box 2612","Birmingham","AL","35202","www.libnat.com","Individual Plan","Plan individual","Medigap Policy F - High Deductible","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","Liberty National Life Insurance Co","P.O. Box 2612","Birmingham","AL","35202","www.libnat.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","False","False","True","False","Nov 04  2014"
"Maryland","American Progressive Life & Health Insurance Co. of NY","6 International Drive","Rye Brook","NY","10573","www.amerprog.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","False","False","True","False","Mar 12  2013"
"Maryland","American Progressive Life & Health Insurance Co. of NY","6 International Drive","Rye Brook","NY","10573","www.amerprog.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","American Progressive Life & Health Insurance Co. of NY","6 International Drive","Rye Brook","NY","10573","www.amerprog.com","Individual Plan","Plan individual","Medigap Policy D","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","American Progressive Life & Health Insurance Co. of NY","6 International Drive","Rye Brook","NY","10573","www.amerprog.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","American Progressive Life & Health Insurance Co. of NY","6 International Drive","Rye Brook","NY","10573","www.amerprog.com","Individual Plan","Plan individual","Medigap Policy G","True","False","False","False","False","True","False","Mar 12  2013"
"Maryland","Bankers Fidelity Life Insurance Co","4370 Peachtree Road NE","Atlanta","GA","30319","www.bflic.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","False","True","False","False","Mar 12  2013"
"Maryland","Bankers Fidelity Life Insurance Co","4370 Peachtree Road NE","Atlanta","GA","30319","www.bflic.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","True","False","False","Mar 12  2013"
"Maryland","Bankers Fidelity Life Insurance Co","4370 Peachtree Road NE","Atlanta","GA","30319","www.bflic.com","Individual Plan","Plan individual","Medigap Policy F - High Deductible","True","False","False","False","True","False","False","Mar 12  2013"
"Maryland","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy A","False","True","False","False","True","False","False","Jan 02  2014"
"Maryland","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","False","False","True","False","Jan 02  2014"
"Maryland","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy C","False","True","False","False","True","False","False","Jan 02  2014"
"Maryland","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Jan 02  2014"
"Maryland","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy F - High Deductible","True","False","False","False","False","True","False","Jan 02  2014"
